check_name,matched_rule_ids,method,confidence,reasoning
azure_storage_bucket_cross_region_replication,azure.storage.table.data_protection_global_cross_region_replication_encrypted,deep_review_high,high,"Both the check name and the rule directly address cross-region replication for Azure storage, with the rule specifically covering global replication and encryption, which aligns with the core control."
azure_storage_bucket_default_encryption,azure.storage.account.encryption.cmk.check;azure.storage.account.infrastructure.encryption.enabled,ai_verified,medium,"Both rules focus on Azure storage encryption at rest, which aligns with the check name's intent for default bucket encryption, though the exact scope match is uncertain."
azure_storage_bucket_default_kms_encryption,azure.storage.account.encryption.cmk.check,ai_verified,high,"This rule specifically checks for customer-managed key (CMK) encryption on Azure storage accounts, which directly corresponds to the default KMS encryption requirement for storage buckets."
azure_storage_bucket_encryption_enabled,azure.storage.account.encryption.cmk.check;azure.storage.account.infrastructure.encryption.enabled;azure.storage.account.data_protection_bucket_encryption_at_rest_enabled,ai_verified,medium,"These three rules all check encryption aspects of Azure storage accounts (which contain buckets), though they focus on different encryption types (CMK, infrastructure encryption, and data protection a"
azure_storage_bucket_enforces_ssl,azure.storage.sas.https.only.check,deep_review_high,high,"Both the check name and the rule enforce SSL/TLS (HTTPS) for secure access to Azure storage, ensuring data in transit is encrypted."
azure_storage_bucket_kms_encryption,azure.storage.account.encryption.cmk.check,ai_verified,high,"This rule specifically checks for customer-managed key (CMK) encryption on Azure storage accounts, which directly corresponds to the KMS encryption check for storage buckets."
azure_storage_bucket_lifecycle_enabled,,ai_rejected,none,"No rule matches the specific requirement for Azure storage bucket lifecycle management, as all candidates address different security controls like versioning, encryption, or key management."
azure_storage_bucket_logging_enabled,azure.storage.account.data_protection_bucket_access_logging_enabled,ai_verified,high,"This rule directly matches the service (azure.storage), action (logging enabled), and target resource (bucket/account) for access logging specifically."
azure_storage_bucket_object_versioning,azure.storage.bucket.object.versioning,token_match_high,1.00,Jaccard=1.00
azure_storage_bucket_policy_public_write_access,azure.storage.account.data_protection_bucket_policy_no_public_principals,ai_verified,high,This rule specifically checks for storage bucket policies that prevent public write access by ensuring no public principals are granted permissions.
azure_storage_bucket_public_access,azure.storage.account.network.access.public.disabled;azure.storage.account.public.network.access.disabled,ai_verified,high,"Both rules directly target disabling public network access for Azure storage accounts, which aligns with preventing public access to storage buckets."
azure_storage_bucket_public_read_prohibited,azure.storage.account.data_protection_bucket_policy_no_public_principals,ai_verified,high,"This rule directly addresses preventing public access to storage buckets, which matches the check for prohibiting public read access."
azure_storage_bucket_public_write_acl,azure.storage.activity_log.storage_container_public_write,ai_verified,high,"This rule directly checks for public write access on Azure storage containers, matching the service, action, and target resource of the given check name."
azure_storage_bucket_public_write_prohibited,azure.storage.activity_log.storage_container_public_write,ai_verified,high,"This rule directly addresses public write access to Azure storage containers, matching the service, action, and target resource of the check."
azure_storage_bucket_replication_enabled,azure.storage.account.cross.tenant.replication.disabled,deep_review_medium,medium,"The check name refers to bucket replication, which is conceptually similar to cross-tenant replication in Azure Storage, though the phrasing differs."
azure_storage_bucket_secure_transport_policy,azure.storage.account.secure_transport_policy,token_match_high,0.71,Jaccard=0.71
azure_storage_bucket_server_access_logging_enabled,azure.storage.account.data_protection_bucket_access_logging_enabled,ai_verified,high,"This rule directly matches the service (Azure Storage), action (enabling access logging), and target resource (storage bucket/account) for server access logging."
azure_storage_bucket_versioning_enabled,azure.storage.bucket.object.versioning,token_match_high,0.80,Jaccard=0.80
azure_storage_container_locked_immutability_policy_enabled,azure.storage.container.locked.immutability.policy.enabled,token_match_high,1.00,Jaccard=1.00
azure_storage_ensure_azure_services_are_trusted_to_access_is_enabled,azure.storage.account.network.rule.trusted.services.check,ai_verified,high,Both the check name and rule focus on ensuring Azure services are trusted to access storage accounts via network rules.
azure_storage_ensure_encryption_with_customer_managed_keys,azure.storage.account.encryption.with.customer.managed.keys,token_match_high,0.75,Jaccard=0.75
azure_storage_ensure_minimum_tls_version_12,azure.storage.account.minimum.tls.version,token_match_high,0.62,Jaccard=0.62
azure_storage_ensure_private_endpoints_in_storage_accounts,azure.storage.accounts.private.endpoints.verification,token_match_high,0.71,Jaccard=0.71
azure_storage_ensure_soft_delete_is_enabled,azure.storage.account.soft.delete.configuration.check,token_match_high,0.67,Jaccard=0.67
azure_storage_file_share_soft_delete_enabled,azure.storage.file.share.soft.delete.enabled,token_match_high,1.00,Jaccard=1.00
azure_storage_geo_redundant,azure.storage.account.geo_redundant,token_match_high,0.80,Jaccard=0.80
azure_storage_immutable_blob_enabled,,ai_rejected,none,"The check name refers to immutable blob storage (WORM policy), but all candidate rules are about blob versioning, soft delete, anonymous access, or activity logging, which are different security contr"
azure_storage_infrastructure_encryption_is_enabled,azure.storage.account.infrastructure.encryption.enabled,token_match_high,0.80,Jaccard=0.80
azure_storage_nfs_root_squash_check,azure.storage.nfs.root.squash.check,token_match_high,1.00,Jaccard=1.00
azure_storage_private_endpoint_presence_and_configuration_check,azure.storage.private.endpoint.presence.and.configuration.check,token_match_high,1.00,Jaccard=1.00
azure_storage_queue_logging_read_write_delete_enabled,azure.storage.queue.logging.read.write.delete.enabled,token_match_high,1.00,Jaccard=1.00
azure_storage_sas_expiration_check,azure.storage.sas.expiration.check,token_match_high,1.00,Jaccard=1.00
azure_storage_sas_https_only_check,azure.storage.sas.https.only.check,token_match_high,1.00,Jaccard=1.00
azure_storage_sas_linked_to_stored_access_policy,azure.storage.sas.linked.to.stored.access.policy,token_match_high,1.00,Jaccard=1.00
azure_storage_sas_policy_compliance_check,azure.storage.sas.policy.compliance.check,token_match_high,1.00,Jaccard=1.00
azure_storage_sas_token_expiration_check,azure.storage.sas.token.expiration.check,token_match_high,1.00,Jaccard=1.00
azure_storage_secure_transfer_required_is_enabled,azure.storage.account.secure.transfer.enabled,token_match_high,0.67,Jaccard=0.67
azure_storage_soft_delete_enabled,azure.storage.account.soft.delete.configuration.check,token_match_high,0.80,Jaccard=0.80
azure_subscription_owner_count_check,azure.subscription.owner.count.check,token_match_high,1.00,Jaccard=1.00
azure_synapse_cluster_audit_logging,azure.synapse.cluster.audit_logging,token_match_high,1.00,Jaccard=1.00
azure_synapse_cluster_automated_snapshot,azure.synapse.cluster.automated_snapshot,token_match_high,1.00,Jaccard=1.00
azure_synapse_cluster_automatic_upgrades,azure.synapse.cluster.automatic_upgrades,token_match_high,1.00,Jaccard=1.00
azure_synapse_cluster_encrypted,azure.synapse.cluster.encrypted,token_match_high,1.00,Jaccard=1.00
azure_synapse_cluster_maintenance_settings,azure.synapse.cluster.maintenance_settings,token_match_high,1.00,Jaccard=1.00
azure_synapse_cluster_public_access,azure.synapse.cluster.public_access,token_match_high,1.00,Jaccard=1.00
azure_synapse_workgroup_encryption,azure.synapse.workspace.encryption_enabled,token_match_high,0.60,Jaccard=0.60
azure_virtual_network_endpoint_for_ec2_enabled,,ai_rejected,none,"No catalog rule matches the specific check for enabling a virtual network endpoint for EC2, as the provided candidates focus on flow logs, app service integration, endpoint policies, DDoS protection, "
azure_virtual_network_flow_logs_enabled,azure.network.virtual_network.flow_logs_enabled,token_match_high,1.00,Jaccard=1.00
azure_vm_aslr_enabled,azure.compute.vm.aslr_enabled,token_match_high,0.75,Jaccard=0.75
azure_vm_backup_enabled,azure.compute.vm.backup_enabled,token_match_high,0.75,Jaccard=0.75
azure_vm_dep_enabled,azure.compute.vm.dep_enabled,token_match_high,0.75,Jaccard=0.75
azure_vm_disk_data_access_auth_mode_check,azure.vm.disk.data.access.auth.mode.check,token_match_high,1.00,Jaccard=1.00
azure_vm_disk_network_access_policy_check,azure.vm.disk.network.access.policy.check,token_match_high,1.00,Jaccard=1.00
azure_vm_ebs_volume_encrypted,azure.compute.virtual_machine.vm_root_volume_encrypted_cmek;azure.vm.disk.encrypted:az.compute_disk.compute_security_disk_snapshots_encrypted,ai_verified,medium,"Both rules check for encryption on Azure VM disks/volumes, though the first focuses on root volumes with CMEK and the second on disk snapshots, while the check name appears to reference EBS-like encry"
azure_vm_encryption_at_host_enabled,azure.vm.encryption.at.host.enabled,token_match_high,1.00,Jaccard=1.00
azure_vm_ensure_attached_disks_encrypted_with_cmk,azure.vm.disk.encrypted:az.compute_disk.compute_security_disk_snapshots_encrypted,ai_verified,medium,"This rule directly addresses disk encryption for Azure VMs, matching the service (Azure VM/disk) and security goal (encryption with CMK), though the naming is less precise."
azure_vm_ensure_unattached_disks_encrypted_with_cmk,azure.disk.unattached.cmk.encryption.check,ai_verified,high,This rule directly matches the check name's focus on encryption of unattached disks with customer-managed keys (CMK) in Azure.
azure_vm_ensure_using_managed_disks,azure.compute.vm.managed_disks_enabled,token_match_high,0.67,Jaccard=0.67
azure_vm_extensions_approved_check,azure.vm.extensions.approved.check,token_match_high,1.00,Jaccard=1.00
azure_vm_instance_detailed_monitoring_enabled,azure.vm.instance.detailed_monitoring_enabled,token_match_high,1.00,Jaccard=1.00
azure_vm_instance_managed_by_ssm,azure.vm.instance.managed.by.ssm,token_match_high,1.00,Jaccard=1.00
azure_vm_instance_no_public_ip,azure.compute.virtual_machine.vm_no_public_ip_assigned,ai_verified,high,"Both rules check for Azure virtual machines without public IP addresses, matching service (compute/virtual machine), action (detect no public IP), and target resource (VM instances)."
azure_vm_instance_ssh_key_authentication,azure.compute.virtual_machine.vm_ssh_key_based_auth_required,ai_verified,high,"This rule specifically checks for SSH key-based authentication on Azure virtual machines, which directly matches the security check for SSH key authentication on VM instances."
azure_vm_managed_disks_compliance_check,azure.vm.managed.disks.compliance.check,token_match_high,1.00,Jaccard=1.00
azure_vm_mfa_enabled_check,azure.vm.mfa.enabled.check,token_match_high,1.00,Jaccard=1.00
azure_vm_networkacl_unrestricted_ingress,azure.compute.vm.unrestricted_ingress,token_match_high,0.67,Jaccard=0.67
azure_vm_patch_compliance,azure.compute.vm.patch_compliance,token_match_high,0.80,Jaccard=0.80
azure_vm_scale_set_autoscale_enabled,azure.compute.vmss.autoscale_enabled,ai_verified,high,"The check name directly matches the candidate rule in service (Azure VM Scale Sets), action (autoscale enabled), and target resource."
azure_vm_scale_set_configured,,ai_rejected,none,"The check name 'azure_vm_scale_set_configured' suggests a configuration compliance check for Azure VM scale sets, but none of the candidate rules target VM scale sets or describe a general configurati"
azure_vm_security_extensions_check,azure.vm.security.extensions.check,token_match_high,1.00,Jaccard=1.00
azure_vm_securitygroup_common_ports_restricted,azure.compute.virtual_machine.vm_security_group_inbound_restricted,ai_verified,high,"The check name directly references security group common port restrictions, which matches the candidate rule's focus on inbound security group restrictions for virtual machines."
azure_vm_securitygroup_default_restricted,azure.compute.virtual_machine.vm_security_group_inbound_restricted,deep_review_high,high,Both the compliance check name and the candidate rule directly address restricting inbound traffic via security groups for Azure VMs.
azure_vm_securitygroup_rdp_restricted,azure.compute.virtual_machine.vm_security_group_inbound_restricted,deep_review_high,high,"Both the compliance check and the catalog rule directly address restricting inbound network access via security groups, specifically for RDP in the check and generally for inbound traffic in the rule."
azure_vm_securitygroup_ssh_restricted,azure.compute.virtual_machine.vm_security_group_inbound_restricted,deep_review_high,high,Both the compliance check name and the candidate rule directly address restricting inbound network access (specifically SSH) via security groups on Azure VMs.
azure_vm_ssm_association_compliance,azure.vm.managed.by.ssm;azure.vm.ssm.managed;azure.vm.instance.managed.by.ssm,ai_verified,high,"All three rules directly check for Azure VM compliance with SSM (Systems Manager) association, matching the service, action, and target resource."
azure_vm_stopped_instance,,ai_rejected,none,"The check name 'azure_vm_stopped_instance' refers to detecting stopped virtual machines, but none of the candidate rules address VM power state or stopped instances."
azure_vm_trusted_launch_enabled,azure.compute.vm.trusted_launch_enabled,token_match_high,0.80,Jaccard=0.80
azure_vm_trusted_launch_secure_boot_vtpm_check,azure.vm.trusted.launch.secure.boot.vtpm.check,token_match_high,1.00,Jaccard=1.00
azure_vm_volume_in_use,azure.compute.virtual_machine.vm_root_volume_encrypted_cmek,deep_review_medium,medium,"The check name 'azure_vm_volume_in_use' suggests a focus on VM volumes, and the candidate rule specifically addresses root volume encryption, which is a related security control for volumes in use."
azure_vpn_gateway_point_to_site_authentication_type_set_to_azure_ad,azure.vpn.gateway.point.to.site.authentication.type.set.to.azure.ad,token_match_high,1.00,Jaccard=1.00
azure_wafv2_web_acl_logging_enabled,azure.monitor.resource.logging.enabled.check,deep_review_medium,medium,"The check name is about enabling logging for WAFv2 web ACLs, which is a specific case of resource logging, matching the general logging enforcement in the candidate."
azure_webapp_deployment_slot_python_version_supported,azure.webapp.deployment.slot.python.version.supported,token_match_high,1.00,Jaccard=1.00
azure_webapp_deployment_slot_vnet_configuration_enabled,azure.webapp.deployment.slot.vnet.configuration.enabled,token_match_high,1.00,Jaccard=1.00
