framework,control_id,title,csp_column,or_group_count,classification,classify_reason,current_cell,proposed_cell
RBI_NBFC,3.2,Capacity Management,alicloud_checks,2,AND_REQUIRED,default (strict),alicloud.cloudmonitor.alarm.thresholds_configured;alicloud.ecs.instance.detailed_monitoring_active,alicloud.cloudmonitor.alarm.thresholds_configured+alicloud.ecs.instance.detailed_monitoring_active
RBI_NBFC,3.3,Incident Management,aws_checks,3,AND_REQUIRED,default (strict),aws.guardduty.is.guardduty_enabled;aws.securityhub.resource.securityhub_resource_enabled;aws.sns.topic_subscription_configured.topic_subscription_configured_configured,aws.guardduty.is.guardduty_enabled+aws.securityhub.resource.securityhub_resource_enabled+aws.sns.topic_subscription_configured.topic_subscription_configured_configured
RBI_NBFC,3.3,Incident Management,azure_checks,3,AND_REQUIRED,default (strict),azure.security.defender.enabled;azure.security.center.enabled;azure.notification.hub.topic_subscription_configured,azure.security.defender.enabled+azure.security.center.enabled+azure.notification.hub.topic_subscription_configured
RBI_NBFC,3.3,Incident Management,gcp_checks,2,AND_REQUIRED,default (strict),gcp.security_command_center.source.detector_enabled_in_all_regions;gcp.pubsub.topic.queue_auth_required,gcp.security_command_center.source.detector_enabled_in_all_regions+gcp.pubsub.topic.queue_auth_required
RBI_NBFC,3.3,Incident Management,oracle_checks,3,AND_REQUIRED,default (strict),oci.cloud_guard.target.enabled;oci.cloud_guard.target.is_enabled;oci.ons.topic.topic_subscription_configured,oci.cloud_guard.target.enabled+oci.cloud_guard.target.is_enabled+oci.ons.topic.topic_subscription_configured
RBI_NBFC,3.3,Incident Management,ibm_checks,2,AND_REQUIRED,default (strict),ibm.security_advisor.enabled;ibm.event.notifications.topic_subscription_configured,ibm.security_advisor.enabled+ibm.event.notifications.topic_subscription_configured
RBI_NBFC,3.3,Incident Management,alicloud_checks,3,AND_REQUIRED,default (strict),alicloud.actiontrail.threat.detection_enumeration;alicloud.general.resource.security_center_enabled;alicloud.mns.topic.subscription_configured,alicloud.actiontrail.threat.detection_enumeration+alicloud.general.resource.security_center_enabled+alicloud.mns.topic.subscription_configured
RBI_NBFC,3.4,System and Data Backup,aws_checks,5,AND_REQUIRED,title keyword,aws.backup.backupplan.backup_retention_minimum_configured;aws.backup.resource.backup_enabled_for_ec2;aws.rds.instance.backup_enabled;aws.dynamodb.resource.dynamodb_pitr_enabled;aws.s3.bucket.versioning_enabled,aws.backup.backupplan.backup_retention_minimum_configured+aws.backup.resource.backup_enabled_for_ec2+aws.rds.instance.backup_enabled+aws.dynamodb.resource.dynamodb_pitr_enabled+aws.s3.bucket.versioning_enabled
RBI_NBFC,3.4,System and Data Backup,azure_checks,6,AND_REQUIRED,title keyword,azure.backup.policy.min_retention_configured;azure.compute.vm.backup_enabled;azure.sql.database.backup_enabled;azure.cosmos.database.pitr_enabled;azure.cosmos.table.pitr_enabled;azure.storage.bucket.object.versioning,azure.backup.policy.min_retention_configured+azure.compute.vm.backup_enabled+azure.sql.database.backup_enabled+azure.cosmos.database.pitr_enabled+azure.cosmos.table.pitr_enabled+azure.storage.bucket.object.versioning
RBI_NBFC,3.4,System and Data Backup,gcp_checks,7,AND_REQUIRED,title keyword,gcp.compute.snapshot.backup_schedule_defined_min_frequency;gcp.compute.snapshot.backup_destination_private_only;gcp.compute.snapshot.backup_encrypted_at_rest_cmek;gcp.compute.snapshot.backup_immutable_or_worm_enabled_where_supported;gcp.sql.backup.snapshot_encrypted;gcp.bigtable.table.global_table_p,gcp.compute.snapshot.backup_schedule_defined_min_frequency+gcp.compute.snapshot.backup_destination_private_only+gcp.compute.snapshot.backup_encrypted_at_rest_cmek+gcp.compute.snapshot.backup_immutable_or_worm_enabled_where_supported+gcp.sql.backup.snapshot_encrypted+gcp.bigtable.table.global_table_p
RBI_NBFC,3.4,System and Data Backup,oracle_checks,6,AND_REQUIRED,title keyword,oci.database.autonomous_database.plan_min_retention;oci.compute.instance.backup_enabled;oci.database.autonomous_database.backup_enabled;oci.database.cluster.backup_enabled;oci.nosql.table.pitr_enabled;oci.object_storage.bucket.bucket_versioning_enabled,oci.database.autonomous_database.plan_min_retention+oci.compute.instance.backup_enabled+oci.database.autonomous_database.backup_enabled+oci.database.cluster.backup_enabled+oci.nosql.table.pitr_enabled+oci.object_storage.bucket.bucket_versioning_enabled
RBI_NBFC,3.4,System and Data Backup,ibm_checks,4,AND_REQUIRED,title keyword,ibm.object_storage.bucket.retention_policy_configured;ibm.databases.backup.pitr_enabled;ibm.object_storage.bucket.versioning_enabled;ibm.vsi.backup.enabled,ibm.object_storage.bucket.retention_policy_configured+ibm.databases.backup.pitr_enabled+ibm.object_storage.bucket.versioning_enabled+ibm.vsi.backup.enabled
RBI_NBFC,3.4,System and Data Backup,alicloud_checks,4,AND_REQUIRED,title keyword,alicloud.ack.plan.min_retention;alicloud.ecs.backup.automated_enabled;alicloud.tablestore.pitr.enabled;alicloud.oss.bucket.versioning_enabled,alicloud.ack.plan.min_retention+alicloud.ecs.backup.automated_enabled+alicloud.tablestore.pitr.enabled+alicloud.oss.bucket.versioning_enabled
RBI_NBFC,3.5,Logging and Monitoring,aws_checks,4,AND_REQUIRED,title keyword,aws.cloudtrail.multi.trail_cloudtrail_region_enabled;aws.cloudtrail.cloudwatch.logging_enabled;aws.vpc.cloudtrail.flow_logs_deleted;aws.s3.bucket.access_logging_enabled,aws.cloudtrail.multi.trail_cloudtrail_region_enabled+aws.cloudtrail.cloudwatch.logging_enabled+aws.vpc.cloudtrail.flow_logs_deleted+aws.s3.bucket.access_logging_enabled
RBI_NBFC,3.5,Logging and Monitoring,azure_checks,4,AND_REQUIRED,title keyword,azure.monitor.log.enabled;azure.monitor.log.multi_region_enabled;azure.network.monitoring.flow_logs_enabled;azure.storage.account.data_protection_bucket_access_logging_enabled,azure.monitor.log.enabled+azure.monitor.log.multi_region_enabled+azure.network.monitoring.flow_logs_enabled+azure.storage.account.data_protection_bucket_access_logging_enabled
RBI_NBFC,3.5,Logging and Monitoring,gcp_checks,11,AND_REQUIRED,title keyword,gcp.aiplatform.endpoint.endpoint_logging_enabled;gcp.compute.firewall.firewall_logging_enabled;gcp.pubsub.firehose.firehose_logging_enabled;gcp.aiplatform.pipeline_job.pipeline_logging_enabled;gcp.appengine.application.app_logging_enabled;gcp.cloudfunctions.function.function_logging_and_tracing_enab,gcp.aiplatform.endpoint.endpoint_logging_enabled+gcp.compute.firewall.firewall_logging_enabled+gcp.pubsub.firehose.firehose_logging_enabled+gcp.aiplatform.pipeline_job.pipeline_logging_enabled+gcp.appengine.application.app_logging_enabled+gcp.cloudfunctions.function.function_logging_and_tracing_enab
RBI_NBFC,3.5,Logging and Monitoring,oracle_checks,5,AND_REQUIRED,title keyword,oci.audit.configuration.enabled;oci.audit.configuration.multi_region_enabled;oci.audit.configuration.cloudwatch_logs_enabled;oci.virtual_network.vcn.flow_logs_enabled;oci.object_storage.bucket.storage_bucket_logging_enabled,oci.audit.configuration.enabled+oci.audit.configuration.multi_region_enabled+oci.audit.configuration.cloudwatch_logs_enabled+oci.virtual_network.vcn.flow_logs_enabled+oci.object_storage.bucket.storage_bucket_logging_enabled
RBI_NBFC,3.5,Logging and Monitoring,ibm_checks,5,AND_REQUIRED,title keyword,ibm.logging.activity.activity_tracker_delete;ibm.vpc.flow_log.enabled_for_vpc;ibm.activity_tracker.multi_region_enabled;ibm.activity_tracker.monitoring_api_log_enabled;ibm.cos.bucket.server_access_logging_enabled,ibm.logging.activity.activity_tracker_delete+ibm.vpc.flow_log.enabled_for_vpc+ibm.activity_tracker.multi_region_enabled+ibm.activity_tracker.monitoring_api_log_enabled+ibm.cos.bucket.server_access_logging_enabled
RBI_NBFC,3.5,Logging and Monitoring,alicloud_checks,5,AND_REQUIRED,title keyword,alicloud.actiontrail.enabled.configured;alicloud.actiontrail.multi.region_enabled;alicloud.actiontrail.cloudwatch.logging_enabled;alicloud.cms.network.monitoring_flow_logs_enabled;alicloud.actiontrail.oss_bucket_access_logging_enabled.configured,alicloud.actiontrail.enabled.configured+alicloud.actiontrail.multi.region_enabled+alicloud.actiontrail.cloudwatch.logging_enabled+alicloud.cms.network.monitoring_flow_logs_enabled+alicloud.actiontrail.oss_bucket_access_logging_enabled.configured
RBI_NBFC,5.3,Disaster Recovery Site,aws_checks,3,AND_REQUIRED,title keyword,aws.rds.cluster.multi_az_configured;aws.s3.bucket.replication_enabled;aws.dynamodb.resource.global_tables_enabled,aws.rds.cluster.multi_az_configured+aws.s3.bucket.replication_enabled+aws.dynamodb.resource.global_tables_enabled
RBI_NBFC,5.3,Disaster Recovery Site,azure_checks,3,AND_REQUIRED,title keyword,azure.sql.database.multi_az;azure.storage.account.cross.tenant.replication.disabled;azure.cosmos.database.global_tables_enabled,azure.sql.database.multi_az+azure.storage.account.cross.tenant.replication.disabled+azure.cosmos.database.global_tables_enabled
RBI_NBFC,5.3,Disaster Recovery Site,gcp_checks,3,AND_REQUIRED,title keyword,gcp.firestore.document.table_private_network_only_where_supported;gcp.sql.multi.az_enabled;gcp.storage.bucket.replication_enabled,gcp.firestore.document.table_private_network_only_where_supported+gcp.sql.multi.az_enabled+gcp.storage.bucket.replication_enabled
RBI_NBFC,5.3,Disaster Recovery Site,oracle_checks,4,AND_REQUIRED,title keyword,oci.database.autonomous_database.multi_az_enabled;oci.database.db_system.multi_az_enabled;oci.object_storage.bucket.bucket_replication_enabled;oci.nosql.table.global_tables_enabled,oci.database.autonomous_database.multi_az_enabled+oci.database.db_system.multi_az_enabled+oci.object_storage.bucket.bucket_replication_enabled+oci.nosql.table.global_tables_enabled
RBI_NBFC,5.3,Disaster Recovery Site,ibm_checks,2,AND_REQUIRED,title keyword,ibm.cloud_databases.cluster.multi_az_enabled;ibm.cos.bucket.replication_enabled,ibm.cloud_databases.cluster.multi_az_enabled+ibm.cos.bucket.replication_enabled
RBI_NBFC,5.3,Disaster Recovery Site,alicloud_checks,3,AND_REQUIRED,title keyword,alicloud.general.multi_az_deployment.configured;alicloud.general.global_tables_cross_region_enabled.configured;alicloud.oss.bucket.replication_enabled,alicloud.general.multi_az_deployment.configured+alicloud.general.global_tables_cross_region_enabled.configured+alicloud.oss.bucket.replication_enabled
RBI_NBFC,7.2,Basic Security for Smaller NBFCs,aws_checks,3,AND_REQUIRED,default (strict),aws.iam.password.policy_lowercase_configured;aws.iam.user.hardware_mfa_enabled;aws.ec2.security_group_ssh_restricted.ssh_access_restricted,aws.iam.password.policy_lowercase_configured+aws.iam.user.hardware_mfa_enabled+aws.ec2.security_group_ssh_restricted.ssh_access_restricted
RBI_NBFC,7.2,Basic Security for Smaller NBFCs,azure_checks,3,AND_REQUIRED,default (strict),azure.aad.directory_tenant.access_tenant_password_policy_compliant;azure.aad.user.access_user_mfa_required;azure.compute.virtual_machine.vm_security_group_inbound_restricted,azure.aad.directory_tenant.access_tenant_password_policy_compliant+azure.aad.user.access_user_mfa_required+azure.compute.virtual_machine.vm_security_group_inbound_restricted
RBI_NBFC,7.2,Basic Security for Smaller NBFCs,gcp_checks,3,AND_REQUIRED,default (strict),gcp.resourcemanager.organization.tenant_password_policy_compliant;gcp.cloudidentity.user.user_mfa_required;gcp.compute.instance.vm_security_group_inbound_restricted,gcp.resourcemanager.organization.tenant_password_policy_compliant+gcp.cloudidentity.user.user_mfa_required+gcp.compute.instance.vm_security_group_inbound_restricted
RBI_NBFC,7.2,Basic Security for Smaller NBFCs,oracle_checks,3,AND_REQUIRED,default (strict),oci.identity.user.password_policy_compliance;oci.identity.user.user_mfa_enabled;oci.compute.instance.securitygroup_ssh_restricted,oci.identity.user.password_policy_compliance+oci.identity.user.user_mfa_enabled+oci.compute.instance.securitygroup_ssh_restricted
RBI_NBFC,7.2,Basic Security for Smaller NBFCs,ibm_checks,3,AND_REQUIRED,default (strict),ibm.iam_identity.account.mfa_enabled;ibm.vpc.security_group.no_unrestricted_ssh_access;ibm.iam.password.policy_symbol_configured,ibm.iam_identity.account.mfa_enabled+ibm.vpc.security_group.no_unrestricted_ssh_access+ibm.iam.password.policy_symbol_configured
RBI_NBFC,7.2,Basic Security for Smaller NBFCs,alicloud_checks,3,AND_REQUIRED,default (strict),alicloud.ecs.security_group.ssh_access_restricted_to_whitelist;alicloud.ram.password.policy_compliance_enabled;alicloud.ram.user.mfa_enabled,alicloud.ecs.security_group.ssh_access_restricted_to_whitelist+alicloud.ram.password.policy_compliance_enabled+alicloud.ram.user.mfa_enabled
RBI_NBFC,7.3,Backup for Smaller NBFCs,aws_checks,3,AND_REQUIRED,title keyword,aws.backup.resource.backup_enabled_for_ec2;aws.rds.instance.backup_enabled;aws.s3.bucket.versioning_enabled,aws.backup.resource.backup_enabled_for_ec2+aws.rds.instance.backup_enabled+aws.s3.bucket.versioning_enabled
RBI_NBFC,7.3,Backup for Smaller NBFCs,azure_checks,3,AND_REQUIRED,title keyword,azure.compute.vm.backup_enabled;azure.sql.database.backup_enabled;azure.storage.bucket.object.versioning,azure.compute.vm.backup_enabled+azure.sql.database.backup_enabled+azure.storage.bucket.object.versioning
RBI_NBFC,7.3,Backup for Smaller NBFCs,gcp_checks,6,AND_REQUIRED,title keyword,gcp.compute.snapshot.backup_destination_private_only;gcp.compute.snapshot.backup_encrypted_at_rest_cmek;gcp.compute.snapshot.backup_immutable_or_worm_enabled_where_supported;gcp.compute.snapshot.backup_schedule_defined_min_frequency;gcp.sql.backup.snapshot_encrypted;gcp.storage.bucket.bucket_version,gcp.compute.snapshot.backup_destination_private_only+gcp.compute.snapshot.backup_encrypted_at_rest_cmek+gcp.compute.snapshot.backup_immutable_or_worm_enabled_where_supported+gcp.compute.snapshot.backup_schedule_defined_min_frequency+gcp.sql.backup.snapshot_encrypted+gcp.storage.bucket.bucket_version
RBI_NBFC,7.3,Backup for Smaller NBFCs,oracle_checks,4,AND_REQUIRED,title keyword,oci.compute.instance.backup_enabled;oci.database.autonomous_database.backup_enabled;oci.database.cluster.backup_enabled;oci.object_storage.bucket.bucket_versioning_enabled,oci.compute.instance.backup_enabled+oci.database.autonomous_database.backup_enabled+oci.database.cluster.backup_enabled+oci.object_storage.bucket.bucket_versioning_enabled
RBI_NBFC,7.3,Backup for Smaller NBFCs,ibm_checks,3,AND_REQUIRED,title keyword,ibm.databases.backup.pitr_enabled;ibm.object_storage.bucket.versioning_enabled;ibm.vsi.backup.enabled,ibm.databases.backup.pitr_enabled+ibm.object_storage.bucket.versioning_enabled+ibm.vsi.backup.enabled
RBI_NBFC,7.3,Backup for Smaller NBFCs,alicloud_checks,2,AND_REQUIRED,title keyword,alicloud.ecs.backup.automated_enabled;alicloud.oss.bucket.versioning_enabled,alicloud.ecs.backup.automated_enabled+alicloud.oss.bucket.versioning_enabled
RBI_NBFC,7.5,Regulatory Reporting for Smaller NBFCs,aws_checks,3,AND_REQUIRED,default (strict),aws.cloudwatch.group.retention_policy_configured;aws.s3.bucket.access_logging_enabled;aws.rds.instance.backup_enabled,aws.cloudwatch.group.retention_policy_configured+aws.s3.bucket.access_logging_enabled+aws.rds.instance.backup_enabled
RBI_NBFC,7.5,Regulatory Reporting for Smaller NBFCs,azure_checks,3,AND_REQUIRED,default (strict),azure.monitor.log.retention_configured;azure.storage.account.data_protection_bucket_access_logging_enabled;azure.sql.database.backup_enabled,azure.monitor.log.retention_configured+azure.storage.account.data_protection_bucket_access_logging_enabled+azure.sql.database.backup_enabled
RBI_NBFC,7.5,Regulatory Reporting for Smaller NBFCs,gcp_checks,3,AND_REQUIRED,default (strict),gcp.monitoring.alert_policy.monitoring_logs_retention_days_minimum;gcp.storage.bucket.bucket_access_logging_enabled;gcp.filestore.instance.backup_enabled,gcp.monitoring.alert_policy.monitoring_logs_retention_days_minimum+gcp.storage.bucket.bucket_access_logging_enabled+gcp.filestore.instance.backup_enabled
RBI_NBFC,7.5,Regulatory Reporting for Smaller NBFCs,oracle_checks,3,AND_REQUIRED,default (strict),oci.monitoring.log.group_retention_policy_specific_days_enabled;oci.object_storage.bucket.storage_bucket_logging_enabled;oci.database.autonomous_database.instance_backup_enabled,oci.monitoring.log.group_retention_policy_specific_days_enabled+oci.object_storage.bucket.storage_bucket_logging_enabled+oci.database.autonomous_database.instance_backup_enabled
RBI_NBFC,7.5,Regulatory Reporting for Smaller NBFCs,ibm_checks,4,AND_REQUIRED,default (strict),ibm.object_storage.bucket.retention_policy_configured;ibm.databases.backup.encrypted;ibm.databases.backup.pitr_enabled;ibm.cos.bucket.server_access_logging_enabled,ibm.object_storage.bucket.retention_policy_configured+ibm.databases.backup.encrypted+ibm.databases.backup.pitr_enabled+ibm.cos.bucket.server_access_logging_enabled
RBI_NBFC,7.5,Regulatory Reporting for Smaller NBFCs,alicloud_checks,2,AND_REQUIRED,default (strict),alicloud.cloudmonitor.log_group.retention_90_days;alicloud.actiontrail.oss_bucket_access_logging_enabled.configured,alicloud.cloudmonitor.log_group.retention_90_days+alicloud.actiontrail.oss_bucket_access_logging_enabled.configured
SOC2,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate autho",aws_checks,6,AND_REQUIRED,default (strict),aws.iam.user.console_access_unused_configured;aws.iam.inline.policy_no_administrative_privileges_configured;aws.iam.customer.attached_policy_no_administrative_privileges_configured;aws.iam.user.accesskey_unused_configured;aws.iam.aws.attached_policy_no_administrative_privileges_configured;aws.iam.po,aws.iam.user.console_access_unused_configured+aws.iam.inline.policy_no_administrative_privileges_configured+aws.iam.customer.attached_policy_no_administrative_privileges_configured+aws.iam.user.accesskey_unused_configured+aws.iam.aws.attached_policy_no_administrative_privileges_configured+aws.iam.po
SOC2,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate autho",azure_checks,13,AND_REQUIRED,default (strict),azure.entra.policy.require_mfa_for_management_api:az.active_directory_tenant.identity_access_security_password_policy_require_upper_lower_number_special;azure.entra.id.guest.invite.restrictions.check;azure.entra.id.user.consent.settings.verified.publishers;azure.entra.policy.trusted_named_locations_,azure.entra.policy.require_mfa_for_management_api:az.active_directory_tenant.identity_access_security_password_policy_require_upper_lower_number_special+azure.entra.id.guest.invite.restrictions.check+azure.entra.id.user.consent.settings.verified.publishers+azure.entra.policy.trusted_named_locations_
SOC2,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate autho",gcp_checks,9,AND_REQUIRED,default (strict),gcp.kms.activity.set_iam_policy;gcp.kms.audit.keyring_iam_modified;gcp.iam.service_account.service_account_no_user_managed_long_lived_keys;gcp.cloudasset.asset.config_recorder_enabled;gcp.resourcemanager.project.project_no_public_admin_roles;gcp.iam.organization.essential_contacts_configured;gcp.iam,gcp.kms.activity.set_iam_policy+gcp.kms.audit.keyring_iam_modified+gcp.iam.service_account.service_account_no_user_managed_long_lived_keys+gcp.cloudasset.asset.config_recorder_enabled+gcp.resourcemanager.project.project_no_public_admin_roles+gcp.iam.organization.essential_contacts_configured+gcp.iam
SOC2,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate autho",oracle_checks,32,AND_REQUIRED,default (strict),oci.identity.user.policy_restricts_user_consent_for_apps;oci.identity.user.policy_ensure_default_user_cannot_create_apps;oci.identity.user.sa_no_user_managed_keys;oci.identity.user.policy_ensure_default_user_cannot_create_tenants;oci.identity.user.organization_essential_contacts_configured;oci.ident,oci.identity.user.policy_restricts_user_consent_for_apps+oci.identity.user.policy_ensure_default_user_cannot_create_apps+oci.identity.user.sa_no_user_managed_keys+oci.identity.user.policy_ensure_default_user_cannot_create_tenants+oci.identity.user.organization_essential_contacts_configured+oci.ident
SOC2,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate autho",ibm_checks,12,AND_REQUIRED,default (strict),ibm.iam_policy_management.policy.no_wildcard_actions;ibm.iam_policy_management.policy.service_level_scope_defined;ibm.iam_access_groups.access_group.no_orphaned_group;ibm.iam.sa.user_managed_key_unused_disabled;ibm.iam.role.sa_enforce_separation_of_duties_configured;ibm.iam.sa.no_user_managed_keys_e,ibm.iam_policy_management.policy.no_wildcard_actions+ibm.iam_policy_management.policy.service_level_scope_defined+ibm.iam_access_groups.access_group.no_orphaned_group+ibm.iam.sa.user_managed_key_unused_disabled+ibm.iam.role.sa_enforce_separation_of_duties_configured+ibm.iam.sa.no_user_managed_keys_e
SOC2,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate autho",alicloud_checks,12,AND_REQUIRED,default (strict),alicloud.ims.account.access_approval_enabled;alicloud.api.function.identity_without_admin_privileges;alicloud.ims.organization.essential_contacts_configured;alicloud.ims.no.service_roles_at_project_level;alicloud.ims.cloud.asset_inventory_enabled;alicloud.ack.service_account.no_user_managed_long_liv,alicloud.ims.account.access_approval_enabled+alicloud.api.function.identity_without_admin_privileges+alicloud.ims.organization.essential_contacts_configured+alicloud.ims.no.service_roles_at_project_level+alicloud.ims.cloud.asset_inventory_enabled+alicloud.ack.service_account.no_user_managed_long_liv
SOC2,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioni",aws_checks,4,AND_REQUIRED,default (strict),aws.cloudtrail.multi.trail_cloudtrail_region_enabled;aws.config.recorder.config_all_regions_enabled;aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled;aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled,aws.cloudtrail.multi.trail_cloudtrail_region_enabled+aws.config.recorder.config_all_regions_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled
SOC2,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioni",azure_checks,10,AND_REQUIRED,default (strict),azure.monitor.policy.assignment;azure.monitor.alert.create_update_sqlserver_fr;azure.monitor.alert.create_update_security_solution;azure.monitor.alert.delete_security_solution;azure.monitor.alert.delete_sqlserver_fr;azure.monitor.alert.delete_public_ip;azure.monitor.alert.create_update_public_ip;azu,azure.monitor.policy.assignment+azure.monitor.alert.create_update_sqlserver_fr+azure.monitor.alert.create_update_security_solution+azure.monitor.alert.delete_security_solution+azure.monitor.alert.delete_sqlserver_fr+azure.monitor.alert.delete_public_ip+azure.monitor.alert.create_update_public_ip+azu
SOC2,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioni",gcp_checks,10,AND_REQUIRED,default (strict),gcp.monitoring.alert_policy.metric_filter_console_root_login_detected_filter_present;gcp.monitoring.alert_policy.metric_filter_kms_key_deletion_or_disable_detected_filter_present;gcp.monitoring.alert_policy.metric_filter_network_acl_or_sg_change_detected_filter_present;gcp.logging.activity.delete_si,gcp.monitoring.alert_policy.metric_filter_console_root_login_detected_filter_present+gcp.monitoring.alert_policy.metric_filter_kms_key_deletion_or_disable_detected_filter_present+gcp.monitoring.alert_policy.metric_filter_network_acl_or_sg_change_detected_filter_present+gcp.logging.activity.delete_si
SOC2,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioni",oracle_checks,20,AND_REQUIRED,default (strict),oci.audit.configuration.multi_region_enabled;oci.logging.log_group.log_metric_filter_and_alert_for_enabled;oci.audit.configuration.object_storage_dataevents_read_enabled;oci.monitoring.alarm.alert_create_update_public_ip_address_rule;oci.cloud_guard.target.recorder_all_regions_enabled;oci.monitoring,oci.audit.configuration.multi_region_enabled+oci.logging.log_group.log_metric_filter_and_alert_for_enabled+oci.audit.configuration.object_storage_dataevents_read_enabled+oci.monitoring.alarm.alert_create_update_public_ip_address_rule+oci.cloud_guard.target.recorder_all_regions_enabled+oci.monitoring
SOC2,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioni",ibm_checks,12,AND_REQUIRED,default (strict),ibm.vpc.instance.no_public_ip_address;ibm.cos.activity.bucket_change;ibm.vpc.activity.security_group_rule_change;ibm.logging.activity.activity_tracker_delete;ibm.logging.activity.log_routing_changed;ibm.iam.activity.policy_change;ibm.containers.cluster.logging_configured;ibm.vpc.activity.network_acl,ibm.vpc.instance.no_public_ip_address+ibm.cos.activity.bucket_change+ibm.vpc.activity.security_group_rule_change+ibm.logging.activity.activity_tracker_delete+ibm.logging.activity.log_routing_changed+ibm.iam.activity.policy_change+ibm.containers.cluster.logging_configured+ibm.vpc.activity.network_acl
SOC2,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioni",alicloud_checks,27,AND_REQUIRED,default (strict),alicloud.cms.alerts.create_policy_assignment;alicloud.general.log_metric_filter_and_alert.vpc_network_changes_enabled_90_day_retention;alicloud.cms.alerts.create_update_security_solution;alicloud.general.log_metric_filter_and_alert.vpc_network_route_changes_enabled_90_day_retention;alicloud.general.,alicloud.cms.alerts.create_policy_assignment+alicloud.general.log_metric_filter_and_alert.vpc_network_changes_enabled_90_day_retention+alicloud.cms.alerts.create_update_security_solution+alicloud.general.log_metric_filter_and_alert.vpc_network_route_changes_enabled_90_day_retention+alicloud.general.
SOC2,cc_3_1,CC3.1 COSO Principle 6: The entity specifies objectives with sufficient clarity to enable the identification and assessm,aws_checks,3,AND_REQUIRED,default (strict),aws.securityhub.resource.securityhub_resource_enabled;aws.guardduty.is.guardduty_enabled;aws.config.recorder.config_all_regions_enabled,aws.securityhub.resource.securityhub_resource_enabled+aws.guardduty.is.guardduty_enabled+aws.config.recorder.config_all_regions_enabled
SOC2,cc_3_1,CC3.1 COSO Principle 6: The entity specifies objectives with sufficient clarity to enable the identification and assessm,azure_checks,20,AND_REQUIRED,default (strict),azure.security.defender.system_updates_applied;azure.security.defender.mcas_enabled;azure.security.defender.enabled;azure.iot.hub.defender.for.iot.status.check;azure.security.defender.dns_protection_enabled;azure.security.defender.sql_servers_protection_enabled;azure.sql.server.defender_enabled;azur,azure.security.defender.system_updates_applied+azure.security.defender.mcas_enabled+azure.security.defender.enabled+azure.iot.hub.defender.for.iot.status.check+azure.security.defender.dns_protection_enabled+azure.security.defender.sql_servers_protection_enabled+azure.sql.server.defender_enabled+azur
SOC2,cc_3_1,CC3.1 COSO Principle 6: The entity specifies objectives with sufficient clarity to enable the identification and assessm,gcp_checks,2,AND_REQUIRED,default (strict),gcp.gcr.container.scanning_enabled;gcp.artifactregistry.container.analysis_enabled,gcp.gcr.container.scanning_enabled+gcp.artifactregistry.container.analysis_enabled
SOC2,cc_3_1,CC3.1 COSO Principle 6: The entity specifies objectives with sufficient clarity to enable the identification and assessm,oracle_checks,21,AND_REQUIRED,default (strict),oci.cloud_guard.target.ensure_defender_for_containers_is_on;oci.cloud_guard.target.ensure_defender_for_dns_is_on;oci.cloud_guard.target.ensure_defender_for_keyvault_is_on;oci.cloud_guard.target.ensure_defender_for_server_is_on;oci.cloud_guard.target.ensure_iot_hub_defender_is_on;oci.cloud_guard.targ,oci.cloud_guard.target.ensure_defender_for_containers_is_on+oci.cloud_guard.target.ensure_defender_for_dns_is_on+oci.cloud_guard.target.ensure_defender_for_keyvault_is_on+oci.cloud_guard.target.ensure_defender_for_server_is_on+oci.cloud_guard.target.ensure_iot_hub_defender_is_on+oci.cloud_guard.targ
SOC2,cc_3_1,CC3.1 COSO Principle 6: The entity specifies objectives with sufficient clarity to enable the identification and assessm,ibm_checks,4,AND_REQUIRED,default (strict),ibm.schematics.workspace.compliance_check_enabled;ibm.container_registry.image.no_critical_vulnerabilities;ibm.scc.audit.high_finding;ibm.config.recorder.all_regions_enabled,ibm.schematics.workspace.compliance_check_enabled+ibm.container_registry.image.no_critical_vulnerabilities+ibm.scc.audit.high_finding+ibm.config.recorder.all_regions_enabled
